{-I(VDD)}
2.21633313e-07
1.91314961e-06
6.63801800e-06
1.29635635e-05
1.98197131e-05
2.71492904e-05
3.49695337e-05
4.32411209e-05
5.18992087e-05
6.08768413e-05
7.01141497e-05
7.95605315e-05
8.91741682e-05
9.89207575e-05
1.08772170e-04
1.18705256e-04
1.28700864e-04
1.38743042e-04
1.48818410e-04
1.58915661e-04
1.69025165e-04
1.79138656e-04
1.89248983e-04
1.99349908e-04
2.09435948e-04
2.19502240e-04
2.29544439e-04
2.39558628e-04
2.49541243e-04
2.59489017e-04
2.69398927e-04
2.79268150e-04
2.89094025e-04
2.98874022e-04
