{-I(VDD)}
2.95541379e-12
1.96151750e-11
2.77748542e-10
4.22847498e-09
6.20368690e-08
8.01507890e-07
8.14531320e-06
5.33452174e-05
1.77457570e-04
3.64093266e-04
5.81371497e-04
8.10101113e-04
1.03568811e-03
1.23991921e-03
1.39327805e-03
1.47630054e-03
1.51846422e-03
1.54453354e-03
1.56255485e-03
