{-I(VDD)}
2.99683160e-06
1.40772026e-05
2.80213978e-05
4.06761048e-05
5.30381473e-05
6.57558677e-05
7.90030451e-05
9.27638109e-05
1.06967338e-04
1.21537028e-04
1.36405120e-04
1.51515317e-04
1.66821795e-04
1.82287418e-04
1.97882019e-04
2.13580947e-04
2.29363914e-04
2.45214087e-04
2.61117379e-04
2.77061899e-04
2.93037518e-04
3.09035533e-04
3.25048395e-04
3.41069499e-04
3.57093009e-04
3.73113725e-04
3.89126969e-04
4.05128489e-04
4.21114389e-04
4.37081061e-04
4.53025135e-04
4.68943428e-04
4.84832909e-04
5.00690663e-04
