{-I(VDD)}
9.70080297e-05
1.55235565e-04
2.08462911e-04
2.62889485e-04
3.20039526e-04
3.79829160e-04
4.41809883e-04
5.05504997e-04
5.70501602e-04
6.36464882e-04
7.03128356e-04
7.70279300e-04
8.37745507e-04
9.05384688e-04
9.73076326e-04
1.04071539e-03
1.10820740e-03
1.17546436e-03
1.24240129e-03
1.30893307e-03
1.37497126e-03
1.44042094e-03
1.50517705e-03
1.56912014e-03
1.63211113e-03
1.69398472e-03
1.75454072e-03
1.81353324e-03
1.87065675e-03
1.92552997e-03
1.97767973e-03
2.02653619e-03
2.07145486e-03
2.11180767e-03
