{-I(VDD)}
2.54544380e-12
1.31328772e-11
1.75839748e-10
2.65894695e-09
3.95534718e-08
5.36882476e-07
5.51718547e-06
3.25309733e-05
1.02030630e-04
2.04489751e-04
3.20357836e-04
4.40414103e-04
5.61364038e-04
6.81503968e-04
7.99477536e-04
9.13930151e-04
1.02327505e-03
1.12538453e-03
1.21717161e-03
