{-I(VDD)}
1.87856688e-12
2.77933270e-12
1.54976979e-11
1.94262777e-10
2.66513372e-09
3.48326749e-08
3.81439644e-07
2.78655468e-06
1.16497991e-05
2.97917979e-05
5.47608806e-05
8.31337189e-05
1.13129679e-04
1.43972478e-04
1.75259293e-04
2.06736414e-04
2.38227919e-04
2.69606843e-04
3.00779300e-04
