{-I(VDD)}
5.51400968e-06
1.38579596e-05
2.26900928e-05
3.18147589e-05
4.14821712e-05
5.17130817e-05
6.24344513e-05
7.35567537e-05
8.49992415e-05
9.66953980e-05
1.08592113e-04
1.20647345e-04
1.32827776e-04
1.45106854e-04
1.57463247e-04
1.69879666e-04
1.82341968e-04
1.94838475e-04
2.07359446e-04
2.19896687e-04
2.32443232e-04
2.44993111e-04
2.57541155e-04
2.70082847e-04
2.82614208e-04
2.95131694e-04
3.07632124e-04
3.20112615e-04
3.32570528e-04
3.45003429e-04
3.57409049e-04
3.69785257e-04
3.82130029e-04
3.94441429e-04
