{-I(VDD)}
5.13673406e-08
5.96471962e-07
3.32645726e-06
8.12768252e-06
1.35402042e-05
1.93868489e-05
2.57716628e-05
3.27160297e-05
4.01902974e-05
4.81510148e-05
5.65552211e-05
6.53643194e-05
7.45445279e-05
8.40664170e-05
9.39042946e-05
1.04035639e-04
1.14440613e-04
1.25101664e-04
1.36003183e-04
1.47131229e-04
1.58473286e-04
1.70018073e-04
1.81755369e-04
1.93675876e-04
2.05771099e-04
2.18033239e-04
2.30455111e-04
2.43030063e-04
2.55751922e-04
2.68614930e-04
2.81613704e-04
2.94743195e-04
3.07998654e-04
3.21375604e-04
3.34869817e-04
3.48477291e-04
3.62194234e-04
3.76017051e-04
3.89942326e-04
4.03966820e-04
4.18087454e-04
4.32301302e-04
4.46605590e-04
4.60997679e-04
4.75475070e-04
4.90035390e-04
5.04676388e-04
5.19395931e-04
5.34191998e-04
5.49062671e-04
5.64006129e-04
