{-I(VDD)}
2.31612057e-12
1.00397737e-11
1.35485447e-10
2.16365593e-09
3.43661681e-08
5.11799893e-07
6.18535385e-06
4.77712170e-05
2.11063421e-04
5.65412690e-04
1.05724398e-03
1.51141942e-03
1.62936685e-03
1.66776233e-03
1.68922055e-03
1.70325246e-03
1.71319864e-03
1.72061393e-03
1.72633835e-03
