{-I(VDD)}
1.87346861e-12
2.68800633e-12
1.39001101e-11
1.65541699e-10
2.10038997e-09
2.34374566e-08
2.13437043e-07
1.32435717e-06
4.54845615e-06
1.01174798e-05
1.76809652e-05
2.69437968e-05
3.76770679e-05
4.96629287e-05
6.26843786e-05
7.65311308e-05
9.10061136e-05
1.05929406e-04
1.21139860e-04
